Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Category,Item_Outlet_Sales
9.3,Low Fat,0.042966544,Fruits and Vegetables,87.7172,0,Tier 1,Supermarket Type1,FD,-82.86618
8.27,Low Fat,0.044984953,Frozen Foods,179.86599999999999,1,Tier 3,Supermarket Type3,FD,-10.174335
12.5,Regular,0.062440359,Baking Goods,197.9426,1,Tier 1,Supermarket Type1,FD,-108.00443
12.35,Low Fat,0.099960144,Fruits and Vegetables,115.2518,2,Tier 2,Supermarket Type1,FD,-55.58394
13.3,Low Fat,0.021316704,Baking Goods,117.7124,2,Tier 2,Supermarket Type1,FD,-37.608574
12.6,Low Fat,0.048782082000000004,Breads,60.5194,0,Tier 1,Supermarket Type1,FD,816.61115
5.88,Low Fat,0.08659120599999999,Frozen Foods,154.4998,1,Tier 1,Supermarket Type1,FD,-64.890816
15.75,Non-Edible,0.135282803,Household,97.87,1,Tier 1,Supermarket Type1,NC,578.3331
17.7,Non-Edible,0.01261332,Household,166.5474,2,Tier 2,Supermarket Type1,NC,589.739
8.6,Non-Edible,0.069557245,Household,91.5146,2,Tier 2,Supermarket Type1,NC,589.739
20.7,Low Fat,0.1551444,Dairy,75.867,2,Tier 3,Grocery Store,DR,33.81501
7.42,Regular,0.026174636,Fruits and Vegetables,103.7332,1,Tier 3,Supermarket Type3,FD,-40.318035
13.65,Low Fat,0.082381676,Fruits and Vegetables,150.805,2,Tier 3,Grocery Store,FD,11.409352
19.0,Regular,0.0,Fruits and Vegetables,225.27200000000002,0,Tier 2,Supermarket Type1,FD,-125.97979
10.5,Low Fat,0.041629595,Fruits and Vegetables,37.3164,2,Tier 2,Supermarket Type1,FD,-55.58394
9.3,Low Fat,0.111199491,Breads,64.0826,0,Tier 2,Supermarket Type1,FD,816.61115
13.15,Low Fat,0.043941955,Snack Foods,182.295,1,Tier 3,Supermarket Type2,FD,-9.253067
20.75,Low Fat,0.0,Snack Foods,105.9622,0,Tier 1,Supermarket Type1,FD,-64.890816
18.75,Low Fat,0.0,Dairy,99.3042,0,Tier 1,Supermarket Type1,DR,-62.24555
15.35,Low Fat,0.133171307,Fruits and Vegetables,97.641,0,Tier 1,Grocery Store,FD,-28.149696
20.35,Low Fat,0.089452302,Dairy,262.7594,0,Tier 2,Supermarket Type1,FD,-64.890816
5.785,Regular,0.053847215999999996,Fruits and Vegetables,86.8856,0,Tier 1,Supermarket Type1,FD,-125.97979
15.85,Low Fat,0.06938203400000001,Breads,219.6166,1,Tier 3,Supermarket Type2,FD,856.3512
7.76,Low Fat,0.059687962000000004,Snack Foods,99.47,2,Tier 2,Supermarket Type1,FD,-37.608574
15.6,Low Fat,0.08789759,Snack Foods,218.3798,2,Tier 2,Supermarket Type1,FD,-37.608574
16.85,Regular,0.16010437800000002,Frozen Foods,195.7478,1,Tier 1,Supermarket Type1,FD,-108.00443
9.0,Non-Edible,0.11640484300000001,Health and Hygiene,264.6884,2,Tier 3,Grocery Store,NC,653.6019
12.867061281337076,Non-Edible,0.145045421,Household,60.0194,0,Tier 1,Grocery Store,NC,626.4032
15.85,Low Fat,0.069207981,Breads,219.5166,1,Tier 1,Supermarket Type1,FD,816.61115
15.0,Non-Edible,0.04516242400000001,Health and Hygiene,141.3838,2,Tier 2,Supermarket Type1,NC,589.739
16.6,Low Fat,0.13573321800000002,Hard Drinks,172.7422,0,Tier 1,Supermarket Type1,DR,-65.74574
12.987879554655919,Non-Edible,0.059202419000000006,Others,239.3538,1,Tier 3,Supermarket Type3,NC,626.4032
9.6,Low Fat,0.051424565,Snack Foods,258.16200000000003,2,Tier 3,Supermarket Type1,FD,-37.608574
5.405,Regular,0.053621283,Canned,198.7742,0,Tier 1,Supermarket Type1,FD,606.21136
20.75,Non-Edible,0.025181597000000003,Health and Hygiene,150.2734,2,Tier 2,Supermarket Type1,NC,589.739
17.75,Non-Edible,0.03067961,Others,178.06599999999997,2,Tier 2,Supermarket Type1,NC,589.739
12.6,Regular,0.052782710999999996,Baking Goods,170.3764,2,Tier 3,Grocery Store,FD,81.60658
19.7,Regular,0.16056791,Canned,256.4014,2,Tier 3,Supermarket Type1,FD,666.75195
6.425,Low Fat,0.06317532599999999,Breakfast,131.2626,0,Tier 1,Supermarket Type1,FD,-17.394842
7.35,Regular,0.014446383,Fruits and Vegetables,242.9512,2,Tier 2,Supermarket Type1,FD,-63.109657
15.1,Low Fat,0.227609738,Fruits and Vegetables,186.0898,0,Tier 1,Grocery Store,FD,-28.149696
17.6,Non-Edible,0.026256897,Household,182.6976,2,Tier 3,Grocery Store,NC,653.6019
15.6,Regular,0.044764726,Fruits and Vegetables,118.8808,1,Tier 3,Supermarket Type3,FD,-40.318035
15.6,Regular,0.035578148999999996,Snack Foods,112.6518,2,Tier 2,Supermarket Type1,FD,-45.134285
10.85,Regular,0.23772572600000003,Frozen Foods,54.964,0,Tier 1,Grocery Store,FD,-22.342669
15.7,Regular,0.12246693300000001,Fruits and Vegetables,113.0544,0,Tier 1,Supermarket Type1,FD,-125.97979
7.55,Regular,0.030944625,Fruits and Vegetables,123.5072,0,Tier 1,Supermarket Type1,FD,-125.97979
16.1,Low Fat,0.065315421,Dairy,147.17600000000002,2,Tier 2,Supermarket Type1,FD,-37.608574
5.785,Low Fat,0.012546822,Snack Foods,139.918,1,Tier 3,Supermarket Type3,FD,-10.174335
9.06,Non-Edible,0.009774419,Others,212.856,0,Tier 2,Supermarket Type1,NC,578.3331
16.6,Non-Edible,0.016210706000000002,Health and Hygiene,105.8596,0,Tier 1,Supermarket Type1,NC,578.3331
10.5,Regular,0.026478367000000003,Baking Goods,141.9128,1,Tier 3,Supermarket Type2,FD,-23.91515
6.615,Regular,0.092492086,Canned,251.0408,2,Tier 2,Supermarket Type1,FD,666.75195
16.75,Regular,0.008566545,Meat,74.9038,0,Tier 1,Supermarket Type1,FD,-108.00443
12.0,Low Fat,0.075485441,Baking Goods,122.3388,2,Tier 3,Supermarket Type1,FD,-37.608574
17.2,Regular,0.056978250999999994,Fruits and Vegetables,224.4088,0,Tier 2,Supermarket Type1,FD,-125.97979
8.71,Low Fat,0.20294826800000001,Canned,94.7778,2,Tier 3,Grocery Store,FD,715.09125
20.25,Low Fat,0.036382541000000004,Dairy,221.0482,1,Tier 1,Supermarket Type1,DR,-62.24555
10.695,Regular,0.011423298,Snack Foods,74.6038,0,Tier 2,Supermarket Type1,FD,-108.00443
8.42,Low Fat,0.05360606,Fruits and Vegetables,184.3292,1,Tier 3,Supermarket Type3,FD,-28.149696
7.63,Low Fat,0.10297209199999999,Canned,102.899,1,Tier 3,Supermarket Type3,FD,677.8618
14.0,Regular,0.105740196,Frozen Foods,143.3812,2,Tier 2,Supermarket Type1,FD,-45.134285
20.2,Non-Edible,0.099912316,Household,186.8898,0,Tier 1,Supermarket Type1,NC,578.3331
6.675,Low Fat,0.042158587000000004,Snack Foods,90.8462,2,Tier 2,Supermarket Type1,FD,-37.608574
11.65,Low Fat,0.01936859,Hard Drinks,40.0164,0,Tier 2,Supermarket Type1,DR,-65.74574
19.7,Non-Edible,0.027001132999999997,Household,98.9726,2,Tier 2,Supermarket Type1,NC,589.739
13.65,Regular,0.031623019,Canned,97.87,2,Tier 2,Supermarket Type1,FD,666.75195
7.905,Low Fat,0.055210913,Frozen Foods,108.0254,1,Tier 3,Supermarket Type2,FD,-9.253067
19.25,Regular,0.058512492,Frozen Foods,84.2908,1,Tier 3,Supermarket Type2,FD,-23.91515
8.93,Non-Edible,0.013176896,Household,55.9614,0,Tier 2,Supermarket Type1,NC,578.3331
11.8,Regular,0.076720455,Snack Foods,35.8558,0,Tier 1,Supermarket Type1,FD,-108.00443
11.65,Low Fat,0.04779447,Breads,217.3166,1,Tier 3,Supermarket Type3,FD,855.42993
18.7,Regular,0.0,Meat,182.1292,2,Tier 2,Supermarket Type1,FD,-45.134285
8.96,Regular,0.0,Fruits and Vegetables,198.5768,2,Tier 3,Grocery Store,FD,63.631226
9.105,Non-Edible,0.038474607,Household,34.89,0,Tier 2,Supermarket Type1,NC,578.3331
10.8,Low Fat,0.058422401,Hard Drinks,75.238,0,Tier 2,Supermarket Type1,DR,-65.74574
6.095,Non-Edible,0.0,Others,142.5154,0,Tier 2,Supermarket Type1,NC,578.3331
17.0,Low Fat,0.055422895,Dairy,222.3114,0,Tier 2,Supermarket Type1,FD,-64.890816
12.65,Low Fat,0.06942496299999999,Meat,52.4324,0,Tier 1,Supermarket Type1,FD,-64.890816
13.65,Regular,0.013027225,Fruits and Vegetables,116.7834,2,Tier 3,Supermarket Type1,FD,-63.109657
10.1,Low Fat,0.046051414000000006,Baking Goods,124.602,0,Tier 1,Grocery Store,FD,-10.174335
13.85,Regular,0.126255345,Frozen Foods,76.8354,1,Tier 3,Supermarket Type3,FD,-22.342669
13.1,Regular,0.029353119,Snack Foods,107.2622,1,Tier 3,Supermarket Type3,FD,-22.342669
6.32,Low Fat,0.012743738000000001,Meat,38.6822,2,Tier 2,Supermarket Type1,FD,-37.608574
15.5,Low Fat,0.055023254,Baking Goods,108.2938,2,Tier 3,Grocery Store,FD,29.38472
16.1,Regular,0.062225629000000005,Baking Goods,166.4184,1,Tier 3,Supermarket Type3,FD,-22.342669
9.3,Low Fat,0.042291450999999994,Hard Drinks,122.7388,0,Tier 1,Supermarket Type1,DR,-65.74574
20.1,Non-Edible,0.034652618999999996,Household,119.9782,0,Tier 1,Supermarket Type1,NC,578.3331
6.38,Non-Edible,0.015224339,Household,144.64700000000002,1,Tier 3,Supermarket Type2,NC,627.32446
15.35,Low Fat,0.0,Soft Drinks,196.3768,1,Tier 1,Supermarket Type1,DR,-62.24555
11.65,Low Fat,0.174402008,Dairy,51.9298,2,Tier 2,Supermarket Type1,FD,-37.608574
5.925,Regular,0.096617312,Dairy,44.1086,1,Tier 1,Supermarket Type1,FD,-108.00443
7.81,Regular,0.034182922000000004,Snack Foods,166.6158,2,Tier 2,Supermarket Type1,FD,-45.134285
18.7,Low Fat,0.037591645,Fruits and Vegetables,112.6886,2,Tier 3,Supermarket Type1,FD,-55.58394
5.26,Regular,0.06991841,Baking Goods,162.9868,2,Tier 3,Grocery Store,FD,81.60658
12.81734421364986,Low Fat,0.063714498,Snack Foods,90.2488,0,Tier 1,Grocery Store,FD,-10.174335
6.11,Regular,0.10283523800000001,Fruits and Vegetables,131.5968,2,Tier 3,Supermarket Type1,FD,-63.109657
11.15,Low Fat,0.163505748,Fruits and Vegetables,89.5146,0,Tier 1,Grocery Store,FD,-28.149696
14.15,Low Fat,0.06345147400000001,Starchy Foods,126.5046,2,Tier 3,Grocery Store,FD,199.54228
7.97,Regular,0.066935112,Meat,89.4514,2,Tier 3,Grocery Store,FD,81.60658
7.645,Regular,0.066809761,Snack Foods,41.7112,1,Tier 1,Supermarket Type1,FD,-108.00443
16.0,Regular,0.06519584,Dairy,78.3986,2,Tier 2,Supermarket Type1,FD,-45.134285
19.0,Non-Edible,0.017704532,Health and Hygiene,210.8244,2,Tier 3,Supermarket Type1,NC,589.739
10.65,Non-Edible,0.013301702,Others,105.02799999999999,1,Tier 3,Supermarket Type3,NC,626.4032
18.35,Regular,0.06057989,Baking Goods,100.5384,1,Tier 3,Supermarket Type3,FD,-22.342669
10.395,Regular,0.03005585,Dairy,88.1514,2,Tier 2,Supermarket Type1,FD,-45.134285
18.2,Regular,0.12507926800000002,Fruits and Vegetables,176.9028,1,Tier 3,Supermarket Type3,FD,-40.318035
8.39,Regular,0.08252910299999999,Frozen Foods,34.1558,1,Tier 3,Supermarket Type3,FD,-22.342669
17.7,Low Fat,0.175359775,Fruits and Vegetables,114.3834,2,Tier 2,Supermarket Type1,FD,-55.58394
10.695,Low Fat,0.0,Fruits and Vegetables,61.7536,1,Tier 1,Supermarket Type1,FD,-82.86618
19.35,Regular,0.065787291,Meat,169.7816,1,Tier 3,Supermarket Type2,FD,-23.91515
10.5,Regular,0.011043976,Snack Foods,167.2842,2,Tier 2,Supermarket Type1,FD,-45.134285
14.5,Regular,0.041241272,Canned,41.2454,0,Tier 2,Supermarket Type1,FD,606.21136
17.2,Regular,0.057311380999999995,Fruits and Vegetables,224.8088,2,Tier 2,Supermarket Type1,FD,-63.109657
12.8,Regular,0.132357566,Dairy,181.9608,2,Tier 3,Grocery Store,FD,89.167206
17.25,Low Fat,0.037243966,Soft Drinks,165.2526,1,Tier 1,Supermarket Type1,DR,-62.24555
20.75,Regular,0.06327325,Breakfast,153.1682,2,Tier 3,Supermarket Type1,FD,11.328682
12.1,Non-Edible,0.080257683,Household,172.7106,2,Tier 2,Supermarket Type1,NC,589.739
6.425,Low Fat,0.063303448,Breakfast,132.0626,2,Tier 2,Supermarket Type1,FD,2.2122707
10.0,Non-Edible,0.024531894,Household,178.7686,1,Tier 3,Supermarket Type3,NC,626.4032
18.0,Non-Edible,0.015437518,Health and Hygiene,156.4604,2,Tier 3,Supermarket Type1,NC,589.739
11.400327868852452,Low Fat,0.025867549,Frozen Foods,148.1076,1,Tier 3,Supermarket Type3,FD,-10.174335
6.675,Non-Edible,0.021662237999999997,Household,34.9874,0,Tier 2,Supermarket Type1,NC,578.3331
15.15,Regular,0.0122633,Snack Foods,131.4284,0,Tier 1,Supermarket Type1,FD,-108.00443
12.65,Non-Edible,0.047228313,Others,110.7202,0,Tier 2,Supermarket Type1,NC,578.3331
8.315,Regular,0.0,Baking Goods,146.9444,1,Tier 3,Supermarket Type2,FD,-23.91515
19.5,Low Fat,0.146972598,Meat,256.33299999999997,0,Tier 1,Grocery Store,FD,-10.174335
7.09,Low Fat,0.007229947,Baking Goods,48.3034,2,Tier 2,Supermarket Type1,FD,-37.608574
15.7,Regular,0.027611824,Canned,171.77900000000002,0,Tier 2,Supermarket Type1,FD,606.21136
16.2,Non-Edible,0.050418702,Household,193.4162,1,Tier 1,Supermarket Type1,NC,578.3331
5.44,Regular,0.017061949,Baking Goods,178.437,0,Tier 1,Supermarket Type1,FD,-108.00443
8.67,Low Fat,0.065382126,Soft Drinks,145.2128,2,Tier 3,Supermarket Type1,DR,-37.608574
10.8,Non-Edible,0.041857932,Health and Hygiene,189.6214,0,Tier 2,Supermarket Type1,NC,578.3331
8.39,Non-Edible,0.12098812099999999,Household,164.7868,1,Tier 3,Supermarket Type2,NC,627.32446
17.0,Low Fat,0.135620265,Fruits and Vegetables,170.8106,2,Tier 3,Supermarket Type1,FD,-55.58394
12.277108208955255,Low Fat,0.07747657,Hard Drinks,171.408,0,Tier 1,Grocery Store,DR,-17.675705
6.235,Non-Edible,0.020239317,Household,258.5962,2,Tier 2,Supermarket Type1,NC,589.739
12.8,Low Fat,0.038404703,Fruits and Vegetables,117.1492,2,Tier 3,Grocery Store,FD,11.409352
8.895,Low Fat,0.105023222,Dairy,40.6138,2,Tier 3,Supermarket Type1,DR,-37.608574
14.0,Regular,0.105308924,Frozen Foods,141.6812,1,Tier 1,Supermarket Type1,FD,-108.00443
16.2,Non-Edible,0.175184487,Health and Hygiene,184.9608,0,Tier 1,Supermarket Type1,NC,578.3331
17.6,Regular,0.053263687000000004,Starchy Foods,44.606,1,Tier 1,Supermarket Type1,FD,-142.0952
19.7,Low Fat,0.041738399,Frozen Foods,108.6912,0,Tier 1,Supermarket Type1,FD,-64.890816
20.35,Low Fat,0.08965066599999999,Dairy,259.8594,2,Tier 2,Supermarket Type1,FD,-37.608574
7.84,Regular,0.256919126,Canned,48.035,2,Tier 3,Grocery Store,FD,793.4928
7.285,Low Fat,0.050041563,Dairy,156.3288,1,Tier 1,Supermarket Type1,FD,-64.890816
9.8,Regular,0.073025471,Snack Foods,119.0098,2,Tier 2,Supermarket Type1,FD,-45.134285
18.35,Regular,0.0,Frozen Foods,185.0266,1,Tier 1,Supermarket Type1,FD,-108.00443
20.7,Regular,0.100155997,Fruits and Vegetables,125.7388,0,Tier 2,Supermarket Type1,FD,-125.97979
16.0,Low Fat,0.076841095,Fruits and Vegetables,42.6086,0,Tier 2,Supermarket Type1,FD,-82.86618
11.395,Regular,0.037948091,Fruits and Vegetables,105.9964,1,Tier 3,Supermarket Type3,FD,-40.318035
15.85,Low Fat,0.081787519,Breads,174.937,0,Tier 1,Supermarket Type1,FD,816.61115
14.1,Low Fat,0.113246012,Baking Goods,52.7956,0,Tier 2,Supermarket Type1,FD,-64.890816
16.7,Low Fat,0.107368929,Snack Foods,183.0634,1,Tier 3,Supermarket Type3,FD,-10.174335
10.5,Regular,0.024970258999999998,Fruits and Vegetables,218.1508,2,Tier 3,Supermarket Type1,FD,-63.109657
9.395,Low Fat,0.099524363,Snack Foods,107.32799999999999,1,Tier 3,Supermarket Type2,FD,-9.253067
16.7,Regular,0.042618956,Dairy,117.3782,0,Tier 1,Supermarket Type1,FD,-108.00443
12.6,Regular,0.005503734000000001,Fruits and Vegetables,169.77900000000002,1,Tier 3,Supermarket Type3,FD,-40.318035
20.25,Non-Edible,0.148044603,Health and Hygiene,105.9938,0,Tier 2,Supermarket Type1,NC,578.3331
8.02,Low Fat,0.0,Snack Foods,151.7998,1,Tier 3,Supermarket Type2,FD,-9.253067
10.195,Regular,0.04498255599999999,Fruits and Vegetables,116.1808,0,Tier 1,Supermarket Type1,FD,-125.97979
16.6,Low Fat,0.054860542000000005,Fruits and Vegetables,129.7994,1,Tier 3,Supermarket Type3,FD,-28.149696
13.8,Low Fat,0.09725893699999999,Dairy,55.993,2,Tier 2,Supermarket Type1,DR,-37.608574
9.42,Regular,0.044081944000000005,Frozen Foods,60.1194,1,Tier 3,Supermarket Type2,FD,-23.91515
12.8,Regular,0.079061378,Dairy,182.8608,0,Tier 2,Supermarket Type1,FD,-108.00443
20.25,Non-Edible,0.014219927,Household,147.4418,0,Tier 2,Supermarket Type1,NC,578.3331
13.35,Low Fat,0.139336364,Frozen Foods,148.5392,2,Tier 3,Supermarket Type1,FD,-37.608574
6.385,Low Fat,0.084312514,Hard Drinks,109.1596,2,Tier 2,Supermarket Type1,DR,-41.108757
19.7,Low Fat,0.010712295,Hard Drinks,148.9392,1,Tier 3,Supermarket Type3,DR,-17.675705
6.195,Regular,0.109993108,Baking Goods,122.3098,2,Tier 2,Supermarket Type1,FD,-45.134285
12.3,Low Fat,0.111904005,Baking Goods,33.9874,2,Tier 2,Supermarket Type1,FD,-37.608574
10.5,Low Fat,0.019127291,Soft Drinks,185.424,1,Tier 3,Supermarket Type2,DR,-13.254256
18.35,Low Fat,0.041668881,Hard Drinks,190.4872,0,Tier 1,Supermarket Type1,DR,-65.74574
11.0,Regular,0.08783053,Frozen Foods,158.263,0,Tier 2,Supermarket Type1,FD,-108.00443
5.03,Non-Edible,0.008681751,Household,121.1756,1,Tier 3,Supermarket Type2,NC,627.32446
7.56,Low Fat,0.064131575,Frozen Foods,154.563,2,Tier 2,Supermarket Type1,FD,-37.608574
18.0,Regular,0.1432701,Fruits and Vegetables,88.0514,1,Tier 3,Supermarket Type2,FD,-41.890514
7.93,Non-Edible,0.071280135,Health and Hygiene,44.8086,2,Tier 2,Supermarket Type1,NC,589.739
7.435,Low Fat,0.084623634,Starchy Foods,168.6158,2,Tier 2,Supermarket Type1,FD,130.91266
16.75,Non-Edible,0.032719454,Health and Hygiene,194.2162,1,Tier 3,Supermarket Type2,NC,627.32446
11.8,Regular,0.026353021,Canned,41.6138,0,Tier 2,Supermarket Type1,FD,606.21136
9.42,Regular,0.043903102,Frozen Foods,62.1194,0,Tier 1,Supermarket Type1,FD,-108.00443
6.78,Low Fat,0.069892283,Snack Foods,226.3694,0,Tier 1,Grocery Store,FD,-10.174335
16.85,Regular,0.160180036,Frozen Foods,195.5478,2,Tier 2,Supermarket Type1,FD,-45.134285
13.0,Non-Edible,0.083310458,Household,61.7194,2,Tier 2,Supermarket Type1,NC,589.739
7.435,Low Fat,0.084796386,Starchy Foods,166.7158,1,Tier 3,Supermarket Type2,FD,114.99932
6.635,Non-Edible,0.027064282999999998,Household,176.3396,0,Tier 2,Supermarket Type1,NC,578.3331
12.867061281337076,Regular,0.08472367800000001,Snack Foods,230.6668,1,Tier 3,Supermarket Type3,FD,-22.342669
13.3,Regular,0.071452562,Fruits and Vegetables,61.0536,0,Tier 1,Supermarket Type1,FD,-125.97979
19.35,Regular,0.076759076,Snack Foods,115.6518,0,Tier 1,Supermarket Type1,FD,-108.00443
5.92,Regular,0.019196373,Soft Drinks,50.3692,0,Tier 2,Supermarket Type1,DR,-105.35917
6.4,Low Fat,0.08473758,Frozen Foods,39.3796,0,Tier 2,Supermarket Type1,FD,-64.890816
7.36,Low Fat,0.052302142999999995,Frozen Foods,57.9588,0,Tier 2,Supermarket Type1,FD,-64.890816
11.65,Regular,0.010935766000000001,Meat,110.0544,1,Tier 1,Supermarket Type1,FD,-108.00443
20.25,Regular,0.076591246,Dairy,196.3794,2,Tier 2,Supermarket Type1,FD,-45.134285
10.195,Regular,0.14689096,Frozen Foods,141.2838,1,Tier 1,Supermarket Type1,FD,-108.00443
20.1,Regular,0.022516587,Fruits and Vegetables,228.2036,1,Tier 3,Supermarket Type2,FD,-41.890514
14.0,Regular,0.101142513,Frozen Foods,154.0656,2,Tier 3,Grocery Store,FD,81.60658
5.03,Non-Edible,0.008695437,Household,121.1756,2,Tier 2,Supermarket Type1,NC,589.739
4.635,Low Fat,0.14146303400000002,Breads,130.0994,1,Tier 3,Supermarket Type2,FD,856.3512
7.975,Regular,0.115178912,Baking Goods,187.824,0,Tier 1,Grocery Store,FD,-22.342669
17.25,Regular,0.159843921,Fruits and Vegetables,62.2194,1,Tier 3,Supermarket Type2,FD,-41.890514
6.865,Low Fat,0.0,Snack Foods,175.037,1,Tier 3,Supermarket Type3,FD,-10.174335
19.1,Non-Edible,0.09210419800000001,Others,185.6608,2,Tier 2,Supermarket Type1,NC,589.739
15.75,Non-Edible,0.135346732,Household,98.37,2,Tier 2,Supermarket Type1,NC,589.739
12.1,Low Fat,0.0,Fruits and Vegetables,106.52799999999999,2,Tier 2,Supermarket Type1,FD,-55.58394
19.35,Regular,0.058032402999999996,Fruits and Vegetables,236.5564,0,Tier 2,Supermarket Type1,FD,-125.97979
7.31,Low Fat,0.044839187999999995,Snack Foods,108.257,2,Tier 3,Grocery Store,FD,29.38472
6.135,Regular,0.132777749,Baking Goods,150.7366,2,Tier 3,Grocery Store,FD,81.60658
8.485,Non-Edible,0.058132207000000005,Health and Hygiene,102.899,0,Tier 1,Supermarket Type1,NC,578.3331
14.35,Non-Edible,0.017035555,Health and Hygiene,112.5228,0,Tier 2,Supermarket Type1,NC,578.3331
9.1,Regular,0.082000475,Breads,173.9054,1,Tier 3,Supermarket Type2,FD,841.6892
13.5,Non-Edible,0.054979611,Health and Hygiene,36.9874,0,Tier 2,Supermarket Type1,NC,578.3331
8.365,Regular,0.040006739,Fruits and Vegetables,188.6188,1,Tier 3,Supermarket Type2,FD,-41.890514
18.35,Regular,0.094443441,Fruits and Vegetables,84.3882,1,Tier 1,Supermarket Type1,FD,-125.97979
9.8,Non-Edible,0.055569647,Household,143.0496,1,Tier 3,Supermarket Type3,NC,626.4032
7.39,Non-Edible,0.0,Household,251.5066,0,Tier 2,Supermarket Type1,NC,578.3331
12.35,Regular,0.038468382,Fruits and Vegetables,110.95700000000001,2,Tier 3,Supermarket Type1,FD,-63.109657
11.5,Low Fat,0.072867754,Fruits and Vegetables,191.653,0,Tier 2,Supermarket Type1,FD,-82.86618
11.85,Regular,0.055831398,Baking Goods,50.5666,2,Tier 2,Supermarket Type1,FD,-45.134285
20.85,Regular,0.062576446,Baking Goods,89.9514,2,Tier 2,Supermarket Type1,FD,-45.134285
7.07,Low Fat,0.0,Snack Foods,115.1834,1,Tier 1,Supermarket Type1,FD,-64.890816
8.88,Low Fat,0.087272074,Hard Drinks,151.9682,2,Tier 2,Supermarket Type1,DR,-41.108757
9.0,Regular,0.050706432,Canned,150.9024,1,Tier 3,Supermarket Type2,FD,690.30066
20.25,Non-Edible,0.025993607999999998,Household,179.3976,1,Tier 1,Supermarket Type1,NC,578.3331
5.765,Low Fat,0.0,Frozen Foods,122.1098,1,Tier 3,Supermarket Type2,FD,-9.253067
13.85,Low Fat,0.030789262,Soft Drinks,142.5154,0,Tier 2,Supermarket Type1,DR,-62.24555
16.5,Low Fat,0.028463,Snack Foods,89.9146,1,Tier 1,Supermarket Type1,FD,-64.890816
17.5,Low Fat,0.015560368,Fruits and Vegetables,185.6266,0,Tier 1,Supermarket Type1,FD,-82.86618
5.845,Regular,0.105230981,Frozen Foods,213.0218,2,Tier 2,Supermarket Type1,FD,-45.134285
6.825,Regular,0.046634759000000005,Canned,153.5998,0,Tier 1,Supermarket Type1,FD,606.21136
15.2,Non-Edible,0.012165821,Health and Hygiene,48.9034,1,Tier 3,Supermarket Type2,NC,627.32446
11.35,Regular,0.005541732,Fruits and Vegetables,168.679,2,Tier 2,Supermarket Type1,FD,-63.109657
13.6,Low Fat,0.117635456,Snack Foods,192.5136,0,Tier 1,Supermarket Type1,FD,-64.890816
19.2,Regular,0.09410881900000001,Frozen Foods,188.1214,2,Tier 2,Supermarket Type1,FD,-45.134285
14.3,Regular,0.034481025,Baking Goods,99.4726,2,Tier 2,Supermarket Type1,FD,-45.134285
18.7,Low Fat,0.0,Baking Goods,128.102,2,Tier 3,Supermarket Type1,FD,-37.608574
11.65,Low Fat,0.17475803399999998,Dairy,52.7298,1,Tier 3,Supermarket Type2,FD,-1.6924334
